timestamp,requests,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu
2025-06-15 15:18:00+00:00,24475,41,,,,,260,32,153,76,,37
2025-06-15 15:19:00+00:00,24475,42,,,,,260,33,153,77,,37
2025-06-15 15:20:00+00:00,24475,42,,,,,260,33,153,77,,37
2025-06-15 15:21:00+00:00,24475,42,,,,,260,33,153,77,,37
2025-06-15 15:22:00+00:00,24475,42,,,,,260,33,153,77,,37
2025-06-15 15:23:00+00:00,24475,42,,,,,260,33,153,77,,37
2025-06-15 15:24:00+00:00,24475,42,,,,,260,33,153,77,,37
2025-06-15 15:25:00+00:00,24475,42,,,,,260,33,153,78,,37
2025-06-15 15:26:00+00:00,24475,42,,,,,260,33,154,78,,37
2025-06-15 15:27:00+00:00,24475,42,,,,,260,34,154,78,,37
2025-06-15 15:28:00+00:00,24475,42,,,,,260,34,154,78,,38
2025-06-15 15:29:00+00:00,24475,42,,,,,260,34,154,78,,38
2025-06-15 15:30:00+00:00,24475,42,,,,,261,34,154,78,,38
2025-06-15 15:31:00+00:00,24475,42,,,,,261,34,154,79,,38
2025-06-15 15:32:00+00:00,24475,42,,,,,261,34,154,79,,38
2025-06-15 15:33:00+00:00,24475,43,,,,,261,34,154,79,,38
2025-06-15 15:34:00+00:00,24475,43,,,,,261,34,155,79,,38
2025-06-15 15:35:00+00:00,24475,43,,,,,261,34,155,79,,38
2025-06-15 15:36:00+00:00,24475,43,,,,,261,35,155,79,,38
2025-06-15 15:37:00+00:00,24475,43,,,,,261,35,155,79,,38
2025-06-15 15:38:00+00:00,24475,43,,,,,261,35,155,80,,38
2025-06-15 15:39:00+00:00,24475,43,,,,,261,35,155,80,,38
2025-06-15 15:40:00+00:00,24475,43,,,,,261,35,155,80,,38
2025-06-15 15:41:00+00:00,24475,43,,,,,261,35,155,80,,38
2025-06-15 15:42:00+00:00,24475,43,,,,,261,35,155,80,,39
2025-06-15 15:43:00+00:00,24475,43,,,,,262,35,156,80,,39
2025-06-15 15:44:00+00:00,24475,43,,,,,262,35,156,81,,39
2025-06-15 15:45:00+00:00,24475,43,,,,,262,36,156,81,,39
2025-06-15 15:46:00+00:00,24475,43,,,,,262,36,156,81,,39
2025-06-15 15:47:00+00:00,24475,43,,,,,262,36,156,81,,39
2025-06-15 15:48:00+00:00,24475,44,,,,,262,36,156,81,,39
2025-06-15 15:49:00+00:00,24475,44,,,,,262,36,156,81,,39
2025-06-15 15:50:00+00:00,24475,44,,,,,262,36,156,82,,39
2025-06-15 15:51:00+00:00,24475,44,,,,,262,36,156,82,,39
2025-06-15 15:52:00+00:00,24475,44,,,,,262,36,157,82,,39
2025-06-15 15:53:00+00:00,24475,44,,,,,262,37,157,82,,39
2025-06-15 15:54:00+00:00,24475,44,,,,,263,37,157,82,,40
2025-06-15 15:55:00+00:00,24475,44,,,,,263,37,157,82,,40
2025-06-15 15:56:00+00:00,24475,44,,,,,263,37,157,83,,40
2025-06-15 15:57:00+00:00,24475,44,,,,,263,37,157,83,,40
2025-06-15 15:58:00+00:00,24475,44,,,,,263,37,157,83,,40
2025-06-15 15:59:00+00:00,24475,44,,,,,263,37,157,83,,40
2025-06-15 16:00:00+00:00,24475,44,,,,,263,37,157,83,,40
2025-06-15 16:01:00+00:00,24475,45,,,,,263,38,158,83,,40
2025-06-15 16:02:00+00:00,24475,45,,,,,263,38,158,83,,40
2025-06-15 16:03:00+00:00,24475,45,,,,,263,38,158,84,,40
2025-06-15 16:04:00+00:00,24475,45,,,,,263,38,158,84,,40
2025-06-15 16:05:00+00:00,22250,45,,,,,263,38,158,84,,40
2025-06-15 16:06:00+00:00,22250,45,,,,,264,38,158,84,,40
2025-06-15 16:07:00+00:00,22250,45,,,,,264,38,158,84,,41
2025-06-15 16:08:00+00:00,22250,45,,,,,264,38,158,84,,41
2025-06-15 16:09:00+00:00,22250,45,,,,,264,38,158,85,,41
2025-06-15 16:10:00+00:00,22250,45,,,,,264,39,159,85,,41
2025-06-15 16:11:00+00:00,24475,45,,,,,264,39,159,85,,41
2025-06-15 16:12:00+00:00,22257,45,,,,,264,39,159,85,,41
2025-06-15 16:13:00+00:00,22251,45,,,,,264,39,159,85,,41
2025-06-15 16:14:00+00:00,22258,45,,,,,264,39,159,85,,41
2025-06-15 16:15:00+00:00,22264,45,,,,,264,39,159,86,,41
2025-06-15 16:16:00+00:00,22268,46,,,,,264,39,159,86,,41
2025-06-15 16:17:00+00:00,25607,46,,,,,265,39,159,86,,41
2025-06-15 16:18:00+00:00,22255,46,,,,,273,40,160,86,,41
2025-06-15 16:19:00+00:00,22262,46,,,,,281,40,160,86,,41
2025-06-15 16:20:00+00:00,22268,46,,,,,281,40,160,86,,42
2025-06-15 16:21:00+00:00,22274,46,,,,,281,40,160,87,,42
2025-06-15 16:22:00+00:00,22279,46,,,,,282,40,160,87,,42
2025-06-15 16:23:00+00:00,5475,46,2,1,1,1,282,40,160,87,1,42
2025-06-15 16:24:00+00:00,5508,46,2,1,2,1,283,40,161,87,1,42
2025-06-15 16:25:00+00:00,5546,47,3,1,2,2,283,40,161,88,1,42
2025-06-15 16:26:00+00:00,5585,47,3,1,3,2,284,41,162,88,1,42
2025-06-15 16:27:00+00:00,5617,47,3,1,3,2,285,41,162,89,2,42
2025-06-15 16:28:00+00:00,5656,47,4,1,3,2,286,41,163,89,2,42
2025-06-15 16:29:00+00:00,5688,47,4,1,4,2,287,41,164,89,2,42
2025-06-15 16:30:00+00:00,5725,48,4,1,4,2,288,41,164,90,2,43
2025-06-15 16:31:00+00:00,5760,48,4,1,5,3,289,41,165,90,2,43
2025-06-15 16:32:00+00:00,5748,48,5,1,5,3,290,41,166,91,3,43
2025-06-15 16:33:00+00:00,5825,49,5,2,8,3,293,42,166,91,3,43
2025-06-15 16:34:00+00:00,5946,49,6,2,13,3,303,42,168,92,3,43
2025-06-15 16:35:00+00:00,6019,50,7,2,16,3,308,42,169,92,3,43
2025-06-15 16:36:00+00:00,6090,51,7,2,18,3,313,42,169,92,4,43
2025-06-15 16:37:00+00:00,6143,51,8,2,20,4,317,42,170,93,4,43
2025-06-15 16:38:00+00:00,6222,51,8,2,22,4,323,42,171,93,4,43
2025-06-15 16:39:00+00:00,6292,52,9,2,25,4,328,42,172,94,4,44
2025-06-15 16:40:00+00:00,6345,52,9,2,27,4,332,42,173,94,4,44
2025-06-15 16:41:00+00:00,6421,52,10,2,30,4,338,43,174,94,5,44
2025-06-15 16:42:00+00:00,6489,53,10,3,32,4,343,43,175,95,5,44
2025-06-15 16:43:00+00:00,6550,53,11,3,34,5,348,43,175,95,5,44
2025-06-15 16:44:00+00:00,6590,53,11,3,35,5,351,43,176,96,5,44
2025-06-15 16:45:00+00:00,6657,54,12,3,37,5,356,43,177,96,6,44
2025-06-15 16:46:00+00:00,10005,54,12,3,39,5,360,43,178,96,6,44
2025-06-15 16:47:00+00:00,6709,54,12,3,40,5,361,43,178,97,6,44
2025-06-15 16:48:00+00:00,6747,54,13,3,40,5,362,44,179,97,6,45
2025-06-15 16:49:00+00:00,6785,54,13,3,41,6,363,44,179,98,6,45
2025-06-15 16:50:00+00:00,6821,54,13,3,41,6,364,44,180,98,7,45
2025-06-15 16:51:00+00:00,6862,55,13,3,42,6,365,44,180,98,7,45
2025-06-15 16:52:00+00:00,6898,55,14,4,42,6,366,44,181,99,7,45
2025-06-15 16:53:00+00:00,7536,55,14,4,42,6,367,44,182,99,7,45
2025-06-15 16:54:00+00:00,7577,55,14,4,43,6,368,44,182,100,7,45
2025-06-15 16:55:00+00:00,6983,55,14,4,43,7,369,44,183,100,8,45
2025-06-15 16:56:00+00:00,7024,55,15,4,44,7,370,45,183,101,8,45
2025-06-15 16:57:00+00:00,7068,55,15,4,44,7,371,45,184,101,8,46
2025-06-15 16:58:00+00:00,7106,56,15,4,44,7,371,45,185,101,8,46
2025-06-15 16:59:00+00:00,7144,56,15,4,45,7,372,45,185,102,8,46
2025-06-15 17:00:00+00:00,7181,56,16,5,45,7,373,45,186,102,8,46
2025-06-15 17:01:00+00:00,7213,56,16,5,46,8,374,45,186,103,9,46
2025-06-15 17:02:00+00:00,7219,56,16,5,46,8,375,45,187,103,9,46
2025-06-15 17:03:00+00:00,7266,57,17,5,47,8,377,46,188,104,9,46
2025-06-15 17:04:00+00:00,7352,57,18,5,51,8,381,46,189,104,10,46
2025-06-15 17:05:00+00:00,7395,57,18,5,51,9,382,46,189,105,10,47
2025-06-15 17:06:00+00:00,7438,57,18,5,51,9,383,46,190,105,10,47
2025-06-15 17:07:00+00:00,7474,58,18,5,52,9,384,46,191,106,10,47
2025-06-15 17:08:00+00:00,7515,58,19,6,52,9,385,46,191,106,11,47
2025-06-15 17:09:00+00:00,7552,58,19,6,53,9,386,46,192,106,11,47
2025-06-15 17:10:00+00:00,7587,58,19,6,53,9,386,47,192,107,11,47
2025-06-15 17:11:00+00:00,7623,58,19,6,53,10,387,47,193,107,11,47
2025-06-15 17:12:00+00:00,7653,59,19,6,54,10,388,47,194,108,11,47
2025-06-15 17:13:00+00:00,7689,59,20,6,54,10,389,47,194,108,11,47
2025-06-15 17:14:00+00:00,7714,59,20,6,55,10,390,47,195,108,12,48
2025-06-15 17:15:00+00:00,7751,59,20,6,55,10,391,47,195,109,12,48
2025-06-15 17:16:00+00:00,7784,59,20,6,55,10,392,47,196,109,12,48
2025-06-15 17:17:00+00:00,7818,59,21,6,56,11,393,47,196,110,12,48
2025-06-15 17:18:00+00:00,7858,59,21,7,56,11,394,48,197,110,12,48
2025-06-15 17:19:00+00:00,7897,59,21,7,57,11,394,48,198,111,13,48
2025-06-15 17:20:00+00:00,7932,60,21,7,57,11,395,48,198,111,13,48
2025-06-15 17:21:00+00:00,7970,60,22,7,57,11,396,48,199,111,13,48
2025-06-15 17:22:00+00:00,8008,60,22,7,58,11,397,48,199,112,13,48
2025-06-15 17:23:00+00:00,8045,60,22,7,58,12,398,48,200,112,13,49
2025-06-15 17:24:00+00:00,8080,60,22,7,59,12,399,48,201,113,14,49
2025-06-15 17:25:00+00:00,8117,60,23,7,59,12,400,48,201,113,14,49
2025-06-15 17:26:00+00:00,8150,61,23,7,60,12,401,48,202,113,14,49
2025-06-15 17:27:00+00:00,8188,61,23,8,60,12,402,49,202,114,14,49
2025-06-15 17:28:00+00:00,8220,61,23,8,60,12,403,49,203,114,14,49
2025-06-15 17:29:00+00:00,8251,61,23,8,61,12,404,49,204,115,14,49
2025-06-15 17:30:00+00:00,8289,61,24,8,61,13,405,49,204,115,15,49
2025-06-15 17:31:00+00:00,8323,61,24,8,62,13,405,49,205,115,15,49
2025-06-15 17:32:00+00:00,8362,61,24,8,62,13,406,49,205,116,15,49
2025-06-15 17:33:00+00:00,8404,61,24,8,62,13,407,49,206,116,15,50
2025-06-15 17:34:00+00:00,8444,62,25,8,63,13,408,49,206,117,15,50
2025-06-15 17:35:00+00:00,8484,62,25,8,63,13,409,50,207,117,16,50
2025-06-15 17:36:00+00:00,8525,62,25,8,64,14,410,50,208,118,16,50
2025-06-15 17:37:00+00:00,8561,62,25,9,64,14,411,50,208,118,16,50
2025-06-15 17:38:00+00:00,8599,62,26,9,64,14,412,50,209,118,16,50
2025-06-15 17:39:00+00:00,8636,62,26,9,65,14,413,50,209,119,16,50
2025-06-15 17:40:00+00:00,8673,62,26,9,65,14,413,50,210,119,16,50
2025-06-15 17:41:00+00:00,8708,62,26,9,65,14,414,50,211,120,17,50
2025-06-15 17:42:00+00:00,8745,63,27,9,66,15,415,50,211,120,17,50
2025-06-15 17:43:00+00:00,8781,63,27,9,66,15,416,51,212,120,17,51
2025-06-15 17:44:00+00:00,8818,63,27,9,67,15,417,51,212,121,17,51
2025-06-15 17:45:00+00:00,8850,63,27,9,67,15,418,51,213,121,17,51
2025-06-15 17:46:00+00:00,8883,63,28,9,68,15,419,51,213,122,18,51
2025-06-15 17:47:00+00:00,8915,63,28,10,68,15,420,51,214,122,18,51
2025-06-15 17:48:00+00:00,8961,63,28,10,69,15,421,51,215,122,18,51
2025-06-15 17:49:00+00:00,8996,64,28,10,69,16,423,51,215,123,18,51
2025-06-15 17:50:00+00:00,9044,64,29,10,70,16,424,51,216,123,18,51
2025-06-15 17:51:00+00:00,9097,64,29,10,71,16,426,52,216,124,19,51
2025-06-15 17:52:00+00:00,9139,64,29,10,72,16,427,52,217,124,19,52
2025-06-15 17:53:00+00:00,9174,64,30,10,73,16,428,52,218,125,19,52
2025-06-15 17:54:00+00:00,9207,64,30,10,73,16,429,52,218,125,19,52
2025-06-15 17:55:00+00:00,9249,65,30,10,74,17,430,52,219,125,19,52
2025-06-15 17:56:00+00:00,9288,65,30,11,74,17,431,52,220,126,20,52
2025-06-15 17:57:00+00:00,9334,65,31,11,75,17,432,52,220,126,20,52
2025-06-15 17:58:00+00:00,9375,65,31,11,75,17,433,52,221,127,20,52
2025-06-15 17:59:00+00:00,9415,65,31,11,76,17,434,53,222,127,20,52
2025-06-15 18:00:00+00:00,9451,65,31,11,76,17,435,53,222,127,20,52
2025-06-15 18:01:00+00:00,9485,65,31,11,76,18,436,53,223,128,21,53
2025-06-15 18:02:00+00:00,9516,65,32,11,77,18,436,53,223,128,21,53
2025-06-15 18:03:00+00:00,9548,66,32,11,77,18,437,53,224,129,21,53
2025-06-15 18:04:00+00:00,9578,66,32,11,78,18,438,53,224,129,21,53
2025-06-15 18:05:00+00:00,9611,66,32,11,78,18,439,53,225,129,21,53
2025-06-15 18:06:00+00:00,9648,66,33,12,78,18,440,53,225,130,21,53
2025-06-15 18:07:00+00:00,9684,66,33,12,79,19,441,54,226,130,22,53
2025-06-15 18:08:00+00:00,9722,66,33,12,79,19,442,54,227,131,22,53
2025-06-15 18:09:00+00:00,9757,66,33,12,80,19,443,54,227,131,22,53
2025-06-15 18:10:00+00:00,9793,67,34,12,80,19,443,54,228,131,22,54
2025-06-15 18:11:00+00:00,9831,67,34,12,80,19,444,54,228,132,22,54
2025-06-15 18:12:00+00:00,9867,67,34,12,81,19,445,54,229,132,23,54
2025-06-15 18:13:00+00:00,9897,67,34,12,81,19,446,54,229,133,23,54
2025-06-15 18:14:00+00:00,9930,67,35,12,82,20,447,54,230,133,23,54
2025-06-15 18:15:00+00:00,9967,67,35,13,82,20,448,55,230,133,23,54
2025-06-15 18:16:00+00:00,9999,67,35,13,82,20,449,55,231,134,23,54
2025-06-15 18:17:00+00:00,10039,67,35,13,83,20,450,55,231,134,24,54
2025-06-15 18:18:00+00:00,10084,68,36,13,83,20,451,55,232,135,24,54
2025-06-15 18:19:00+00:00,10118,68,36,13,84,20,451,55,233,135,24,54
2025-06-15 18:20:00+00:00,10152,68,36,13,84,21,452,55,233,135,24,55
2025-06-15 18:21:00+00:00,10190,68,36,13,84,21,453,55,234,136,24,55
2025-06-15 18:22:00+00:00,10223,68,36,13,85,21,454,55,235,136,24,55
2025-06-15 18:23:00+00:00,10255,68,37,13,85,21,455,56,235,137,25,55
2025-06-15 18:24:00+00:00,10288,68,37,13,86,21,456,56,236,137,25,55
2025-06-15 18:25:00+00:00,10328,68,37,14,86,21,457,56,236,138,25,55
2025-06-15 18:26:00+00:00,10367,69,37,14,86,22,458,56,237,138,25,55
2025-06-15 18:27:00+00:00,10408,69,38,14,87,22,459,56,238,138,25,55
2025-06-15 18:28:00+00:00,10448,69,38,14,87,22,460,56,238,139,26,55
2025-06-15 18:29:00+00:00,10483,69,38,14,88,22,460,56,239,139,26,56
2025-06-15 18:30:00+00:00,10518,69,38,14,88,22,461,57,240,140,26,56
2025-06-15 18:31:00+00:00,10550,69,39,14,88,22,462,57,240,140,26,56
2025-06-15 18:32:00+00:00,10577,69,39,14,89,22,463,57,241,140,26,56
2025-06-15 18:33:00+00:00,10612,69,39,14,89,23,464,57,241,141,26,56
2025-06-15 18:34:00+00:00,10654,70,39,15,90,23,465,57,242,141,27,56
2025-06-15 18:35:00+00:00,10692,70,40,15,90,23,466,57,242,142,27,56
2025-06-15 18:36:00+00:00,10728,70,40,15,90,23,467,57,243,142,27,56
2025-06-15 18:37:00+00:00,10769,70,40,15,91,23,468,57,244,143,27,56
2025-06-15 18:38:00+00:00,10805,70,40,15,91,23,469,58,244,143,27,56
2025-06-15 18:39:00+00:00,10841,70,40,15,92,24,469,58,245,143,28,57
2025-06-15 18:40:00+00:00,10873,70,41,15,92,24,470,58,245,144,28,57
2025-06-15 18:41:00+00:00,10911,70,41,15,92,24,471,58,246,144,28,57
2025-06-15 18:42:00+00:00,10946,71,41,15,93,24,472,58,246,145,28,57
2025-06-15 18:43:00+00:00,10983,71,41,16,93,24,473,58,247,145,28,57
2025-06-15 18:44:00+00:00,11016,71,42,16,94,24,474,58,248,145,29,57
2025-06-15 18:45:00+00:00,11049,71,42,16,94,25,475,58,248,146,29,57
2025-06-15 18:46:00+00:00,11088,71,42,16,94,25,476,59,249,146,29,57
2025-06-15 18:47:00+00:00,11121,71,42,16,95,25,476,59,249,147,29,57
2025-06-15 18:48:00+00:00,11154,71,43,16,95,25,477,59,250,147,29,57
2025-06-15 18:49:00+00:00,11196,71,43,16,96,25,478,59,250,147,29,58
2025-06-15 18:50:00+00:00,11230,72,43,16,96,25,479,59,251,148,30,58
2025-06-15 18:51:00+00:00,11266,72,43,16,97,25,480,59,251,148,30,58
2025-06-15 18:52:00+00:00,11306,72,44,16,97,26,481,59,252,149,30,58
2025-06-15 18:53:00+00:00,11345,72,44,17,97,26,482,59,253,149,30,58
2025-06-15 18:54:00+00:00,11388,72,44,17,98,26,483,59,253,149,30,58
2025-06-15 18:55:00+00:00,11427,72,44,17,98,26,484,60,254,150,31,58
2025-06-15 18:56:00+00:00,11466,72,45,17,99,26,485,60,255,150,31,58
2025-06-15 18:57:00+00:00,11501,72,45,17,99,26,486,60,255,151,31,58
2025-06-15 18:58:00+00:00,11538,73,45,17,99,27,487,60,256,151,31,59
2025-06-15 18:59:00+00:00,11573,73,45,17,100,27,488,60,256,152,31,59
2025-06-15 19:00:00+00:00,11606,73,46,17,100,27,489,60,257,152,31,59
2025-06-15 19:01:00+00:00,11640,73,46,17,101,27,489,60,258,152,32,59
2025-06-15 19:02:00+00:00,11676,73,46,18,101,27,490,60,258,153,32,59
2025-06-15 19:03:00+00:00,11705,73,46,18,101,27,491,61,259,153,32,59
2025-06-15 19:04:00+00:00,11740,73,46,18,102,28,492,61,259,154,32,59
2025-06-15 19:05:00+00:00,11774,73,47,18,102,28,493,61,260,154,32,59
2025-06-15 19:06:00+00:00,11810,74,47,18,102,28,494,61,260,154,33,59
2025-06-15 19:07:00+00:00,11852,74,47,18,103,28,495,61,261,155,33,59
2025-06-15 19:08:00+00:00,11889,74,47,18,103,28,496,61,262,155,33,60
2025-06-15 19:09:00+00:00,11928,74,48,18,104,28,497,61,262,156,33,60
2025-06-15 19:10:00+00:00,11960,74,48,18,104,29,497,61,263,156,33,60
2025-06-15 19:11:00+00:00,11992,74,48,18,105,29,498,62,263,156,34,60
2025-06-15 19:12:00+00:00,12027,74,48,19,105,29,499,62,264,157,34,60
2025-06-15 19:13:00+00:00,12068,75,49,19,105,29,500,62,265,157,34,60
2025-06-15 19:14:00+00:00,12098,75,49,19,106,29,501,62,265,158,34,60
2025-06-15 19:15:00+00:00,12144,75,49,19,106,29,502,62,266,158,34,60
2025-06-15 19:16:00+00:00,12179,75,49,19,107,29,503,62,266,158,34,60
2025-06-15 19:17:00+00:00,12212,75,50,19,107,30,504,62,267,159,35,61
2025-06-15 19:18:00+00:00,12249,75,50,19,107,30,505,62,268,159,35,61
2025-06-15 19:19:00+00:00,12283,75,50,19,108,30,506,63,268,160,35,61
2025-06-15 19:20:00+00:00,12324,75,50,19,108,30,506,63,269,160,35,61
2025-06-15 19:21:00+00:00,12357,76,51,20,109,30,507,63,269,161,35,61
2025-06-15 19:22:00+00:00,12399,76,51,20,109,30,508,63,270,161,36,61
2025-06-15 19:23:00+00:00,12429,76,51,20,109,31,509,63,271,161,36,61
2025-06-15 19:24:00+00:00,12525,77,52,21,114,31,513,64,272,162,37,62
2025-06-15 19:25:00+00:00,12556,77,53,21,114,31,514,64,273,163,37,62
2025-06-15 19:26:00+00:00,11622,77,53,21,114,32,515,65,273,163,37,62
2025-06-15 19:27:00+00:00,11657,77,53,21,115,32,516,65,274,164,38,62
2025-06-15 19:28:00+00:00,11688,77,53,21,115,32,517,65,275,164,38,63
2025-06-15 19:29:00+00:00,11717,78,54,21,116,32,518,65,275,165,38,63
2025-06-15 19:30:00+00:00,11746,78,54,21,116,32,518,65,276,165,38,63
2025-06-15 19:31:00+00:00,11777,78,54,21,116,32,519,65,276,165,38,63
2025-06-15 19:32:00+00:00,11819,78,54,21,117,33,521,65,277,166,39,63
2025-06-15 19:33:00+00:00,11853,78,55,22,118,33,522,65,278,166,39,63
2025-06-15 19:34:00+00:00,11881,78,55,22,118,33,523,66,278,167,39,63
2025-06-15 19:35:00+00:00,11916,78,55,22,118,33,524,66,279,167,39,63
2025-06-15 19:36:00+00:00,11946,79,55,22,119,33,525,66,279,168,39,63
2025-06-15 19:37:00+00:00,11981,79,56,22,119,33,526,66,280,168,40,64
2025-06-15 19:38:00+00:00,12017,79,56,22,120,33,527,66,281,169,40,64
2025-06-15 19:39:00+00:00,12046,79,56,22,120,34,527,66,281,169,40,64
2025-06-15 19:40:00+00:00,12077,79,56,22,120,34,528,66,282,169,40,64
2025-06-15 19:41:00+00:00,12108,79,57,22,121,34,529,66,282,170,40,64
2025-06-15 19:42:00+00:00,12135,79,57,22,121,34,530,66,283,170,40,64
2025-06-15 19:43:00+00:00,12163,79,57,22,122,34,531,67,283,170,41,64
2025-06-15 19:44:00+00:00,12191,80,57,23,122,34,531,67,284,171,41,64
2025-06-15 19:45:00+00:00,12220,80,57,23,122,35,532,67,284,171,41,64
2025-06-15 19:46:00+00:00,12253,80,58,23,123,35,533,67,285,172,41,64
2025-06-15 19:47:00+00:00,12293,80,58,23,123,35,534,67,286,172,41,65
2025-06-15 19:48:00+00:00,12328,80,58,23,124,35,535,67,286,172,42,65
2025-06-15 19:49:00+00:00,12359,80,59,23,124,35,536,67,287,173,42,65
2025-06-15 19:50:00+00:00,12393,80,59,23,124,35,537,67,287,173,42,65
2025-06-15 19:51:00+00:00,12428,80,59,23,125,35,538,68,288,174,42,65
2025-06-15 19:52:00+00:00,12464,81,59,23,125,36,539,68,288,174,42,65
2025-06-15 19:53:00+00:00,12505,81,60,24,126,36,540,68,289,175,43,65
2025-06-15 19:54:00+00:00,12534,81,60,24,126,36,541,68,290,175,43,65
2025-06-15 19:55:00+00:00,12566,81,60,24,127,36,542,68,291,176,43,65
2025-06-15 19:56:00+00:00,12598,81,60,24,127,36,543,68,291,176,43,66
2025-06-15 19:57:00+00:00,12632,81,61,24,127,36,544,68,292,176,43,66
2025-06-15 19:58:00+00:00,12660,81,61,24,128,37,545,68,292,177,43,66
2025-06-15 19:59:00+00:00,12694,81,61,24,128,37,546,69,293,177,44,66
2025-06-15 20:00:00+00:00,12730,82,61,24,129,37,547,69,294,178,44,66
2025-06-15 20:01:00+00:00,12770,82,62,24,129,37,548,69,295,178,44,66
2025-06-15 20:02:00+00:00,12803,82,62,24,130,37,550,69,295,179,44,66
2025-06-15 20:03:00+00:00,12852,82,63,25,131,37,551,69,296,179,44,66
2025-06-15 20:04:00+00:00,12890,82,63,25,131,38,553,69,297,180,45,67
2025-06-15 20:05:00+00:00,12928,82,63,25,132,38,554,69,298,180,45,67
2025-06-15 20:06:00+00:00,12967,82,63,25,132,38,555,69,298,181,45,67
2025-06-15 20:07:00+00:00,12996,82,64,25,132,38,555,69,299,181,45,67
2025-06-15 20:08:00+00:00,13031,83,64,25,133,38,556,70,300,182,45,67
2025-06-15 20:09:00+00:00,13058,83,64,25,133,38,557,70,300,182,46,67
2025-06-15 20:10:00+00:00,13090,83,64,25,133,39,558,70,301,182,46,67
2025-06-15 20:11:00+00:00,13119,83,64,25,134,39,559,70,301,183,46,67
2025-06-15 20:12:00+00:00,13152,83,65,26,134,39,560,70,302,183,46,67
2025-06-15 20:13:00+00:00,13182,83,65,26,135,39,561,70,303,184,46,68
2025-06-15 20:14:00+00:00,13219,83,65,26,135,39,562,70,303,184,47,68
2025-06-15 20:15:00+00:00,13250,83,65,26,136,39,563,70,304,185,47,68
2025-06-15 20:16:00+00:00,13283,84,66,26,136,39,564,71,304,185,47,68
2025-06-15 20:17:00+00:00,13316,84,66,26,136,40,565,71,305,185,47,68
2025-06-15 20:18:00+00:00,13344,84,66,26,137,40,565,71,306,186,47,68
2025-06-15 20:19:00+00:00,13371,84,66,26,137,40,566,71,306,186,47,68
2025-06-15 20:20:00+00:00,13405,84,67,26,137,40,567,71,307,187,48,68
2025-06-15 20:21:00+00:00,13438,84,67,26,138,40,568,71,307,187,48,68
2025-06-15 20:22:00+00:00,13476,84,67,27,138,40,569,71,308,188,48,68
2025-06-15 20:23:00+00:00,13509,84,67,27,139,41,570,71,309,188,48,69
2025-06-15 20:24:00+00:00,13541,85,68,27,139,41,571,72,309,188,48,69
2025-06-15 20:25:00+00:00,13569,85,68,27,139,41,571,72,310,189,49,69
2025-06-15 20:26:00+00:00,13602,85,68,27,140,41,572,72,310,189,49,69
2025-06-15 20:27:00+00:00,13632,85,68,27,140,41,573,72,311,190,49,69
2025-06-15 20:28:00+00:00,13662,85,69,27,141,41,574,72,311,190,49,69
2025-06-15 20:29:00+00:00,13697,85,69,27,141,42,575,72,312,191,49,69
2025-06-15 20:30:00+00:00,13730,85,69,27,141,42,576,72,313,191,49,69
2025-06-15 20:31:00+00:00,13765,85,69,28,142,42,577,73,313,191,50,69
2025-06-15 20:32:00+00:00,13803,86,70,28,142,42,578,73,314,192,50,70
2025-06-15 20:33:00+00:00,13831,86,70,28,143,42,579,65,314,192,50,70
2025-06-15 20:34:00+00:00,13859,86,70,28,143,42,580,65,315,193,50,70
2025-06-15 20:35:00+00:00,13893,86,70,28,144,43,580,65,316,193,50,70
2025-06-15 20:36:00+00:00,13923,86,71,28,144,43,581,65,316,194,51,70
2025-06-15 20:37:00+00:00,13956,86,71,28,145,43,582,65,317,194,51,70
2025-06-15 20:38:00+00:00,13987,86,71,28,145,43,583,65,317,194,51,70
2025-06-15 20:39:00+00:00,14018,86,71,28,146,43,584,65,318,195,51,70
2025-06-15 20:40:00+00:00,14050,87,71,29,146,43,585,65,319,195,51,70
2025-06-15 20:41:00+00:00,14078,87,72,29,146,44,586,66,319,196,51,70
2025-06-15 20:42:00+00:00,14111,87,72,29,147,44,587,66,320,196,52,71
2025-06-15 20:43:00+00:00,14145,87,72,29,147,44,588,66,320,196,52,71
2025-06-15 20:44:00+00:00,14178,87,72,29,148,44,589,66,321,197,52,71
2025-06-15 20:45:00+00:00,14211,87,73,29,148,44,590,66,321,197,52,71
2025-06-15 20:46:00+00:00,14243,87,73,29,149,44,591,66,322,198,52,71
2025-06-15 20:47:00+00:00,14273,87,73,29,149,45,591,66,323,198,53,71
2025-06-15 20:48:00+00:00,14302,88,73,29,149,45,592,66,323,198,53,71
2025-06-15 20:49:00+00:00,14331,88,74,29,150,45,593,67,324,199,53,71
2025-06-15 20:50:00+00:00,14359,88,74,30,150,45,594,67,324,199,53,71
2025-06-15 20:51:00+00:00,14388,88,74,30,151,45,595,67,325,200,53,71
2025-06-15 20:52:00+00:00,14417,88,74,30,151,45,596,67,325,200,54,72
2025-06-15 20:53:00+00:00,14459,88,74,30,151,45,597,67,326,200,54,72
2025-06-15 20:54:00+00:00,14502,88,75,30,152,46,598,67,327,201,54,72
2025-06-15 20:55:00+00:00,14533,88,75,30,152,46,599,67,327,202,54,72
